Cell_no.	Sw	Sn	k	phi	vol	alpha	n	Swr	Snr	Snr_m	Ss
7488	1.042222222	0	6.4465E-14	0.25	10	0.000162045	1.70045518	0.160606185	0	0.02	0.001
7489	1.042020202	0	6.4465E-14	0.25	10	0.000162045	1.70045518	0.160606185	0	0.02	0.001
7490	1.041818182	0	2.21602E-12	0.25	10	0.000255784	2.181534142	0.086321934	0	0.02	0.001
7491	1.041616162	0	2.21602E-12	0.25	10	0.000255784	2.181534142	0.086321934	0	0.02	0.001
7492	1.041414141	0	3.85227E-13	0.25	10	0.000209419	1.943583816	0.123064264	0	0.02	0.001
7493	1.041212121	0	6.76028E-14	0.25	10	0.000163304	1.706918845	0.159608119	0	0.02	0.001
7494	1.041010101	0	6.76028E-14	0.25	10	0.000163304	1.706918845	0.159608119	0	0.02	0.001
7495	1.040808081	0	6.52299E-14	0.25	10	0.000162357	1.702059394	0.160358476	0	0.02	0.001
7496	1.040606061	0	6.52299E-14	0.25	10	0.000162357	1.702059394	0.160358476	0	0.02	0.001
7497	1.04040404	0	6.52299E-14	0.25	10	0.000162357	1.702059394	0.160358476	0	0.02	0.001
7498	1.04020202	0	7.71085E-14	0.25	10	0.00016679	1.72481158	0.156845271	0	0.02	0.001
7499	1.04	0	7.71085E-14	0.25	1E+30	0.00016679	1.72481158	0.156845271	0	0.02	0.001
7500	1.06	0	7.23267E-13	0.25	1E+30	0.000226112	2.029256456	0.1098354	0	0.02	0.001
7501	1.05979798	0	7.23267E-13	0.25	10	0.000226112	2.029256456	0.1098354	0	0.02	0.001
7502	1.05959596	0	2.66555E-13	0.25	10	0.00019966	1.893501727	0.130797527	0	0.02	0.001
7503	1.059393939	0	8.74617E-14	0.25	10	0.000170129	1.741945946	0.154199523	0	0.02	0.001
7504	1.059191919	0	1.73062E-13	0.25	10	0.000188214	1.834759237	0.139868059	0	0.02	0.001
7505	1.058989899	0	1.23655E-12	0.25	10	0.000240324	2.102193023	0.098573136	0	0.02	0.001
7506	1.058787879	0	2.93104E-12	0.25	10	0.000263195	2.219566118	0.080449349	0	0.02	0.001
7507	1.058585859	0	1.15411E-12	0.25	10	0.000238496	2.092810567	0.100021898	0	0.02	0.001
7508	1.058383838	0	1.20432E-13	0.25	10	0.000178606	1.785450436	0.147481918	0	0.02	0.001
7509	1.058181818	0	9.79547E-14	0.25	10	0.000173132	1.757355322	0.151820134	0	0.02	0.001
7510	1.057979798	0	9.79547E-14	0.25	10	0.000173132	1.757355322	0.151820134	0	0.02	0.001
7511	1.057777778	0	9.79547E-14	0.25	10	0.000173132	1.757355322	0.151820134	0	0.02	0.001
7512	1.057575758	0	1.87168E-13	0.25	10	0.000190291	1.845415686	0.138222578	0	0.02	0.001
7513	1.057373737	0	1.99734E-13	0.25	10	0.000192012	1.85425271	0.136858037	0	0.02	0.001
7514	1.057171717	0	3.01947E-12	0.25	10	0.000263982	2.223608239	0.079825198	0	0.02	0.001
7515	0.556969697	0.5	5.60914E-14	0.25	10	0.000158357	1.681532275	0.163528105	0	0.02	0.001
7516	1.056767677	0	1.15384E-13	0.25	10	0.000177471	1.779626423	0.148381214	0	0.02	0.001
7517	1.056565657	0	1.15384E-13	0.25	10	0.000177471	1.779626423	0.148381214	0	0.02	0.001
7518	1.056363636	0	3.39762E-13	0.25	10	0.000206091	1.926503985	0.125701591	0	0.02	0.001
7519	1.056161616	0	2.03168E-12	0.25	10	0.000253483	2.169722629	0.088145771	0	0.02	0.001
7520	1.055959596	0	3.83263E-13	0.25	10	0.000209283	1.942888758	0.123171589	0	0.02	0.001
7521	1.055757576	0	9.41079E-13	0.25	10	0.000233089	2.0650583	0.104307174	0	0.02	0.001
7522	1.055555556	0	2.87296E-13	0.25	10	0.000201646	1.903692219	0.129223996	0	0.02	0.001
7523	1.055353535	0	2.87296E-13	0.25	10	0.000201646	1.903692219	0.129223996	0	0.02	0.001
7524	1.055151515	0	2.87296E-13	0.25	10	0.000201646	1.903692219	0.129223996	0	0.02	0.001
7525	1.054949495	0	1.43813E-13	0.25	10	0.000183308	1.809580342	0.143755977	0	0.02	0.001
7526	1.054747475	0	1.43813E-13	0.25	10	0.000183308	1.809580342	0.143755977	0	0.02	0.001
7527	1.054545455	0	1.10187E-12	0.25	10	0.000237269	2.086510524	0.100994698	0	0.02	0.001
7528	1.054343434	0	1.10187E-12	0.25	10	0.000237269	2.086510524	0.100994698	0	0.02	0.001
7529	1.054141414	0	1.10187E-12	0.25	10	0.000237269	2.086510524	0.100994698	0	0.02	0.001
7530	1.053939394	0	6.29031E-13	0.25	10	0.000222413	2.01027115	0.112766955	0	0.02	0.001
7531	1.053737374	0	4.74658E-13	0.25	10	0.000214951	1.97197541	0.118680268	0	0.02	0.001
7532	1.053535354	0	4.74658E-13	0.25	10	0.000214951	1.97197541	0.118680268	0	0.02	0.001
7533	1.053333333	0	1.00715E-12	0.25	10	0.000234887	2.074286465	0.102882237	0	0.02	0.001
7534	1.053131313	0	3.04317E-13	0.25	10	0.000203171	1.91152028	0.128015251	0	0.02	0.001
7535	1.052929293	0	3.04317E-13	0.25	10	0.000203171	1.91152028	0.128015251	0	0.02	0.001
7536	1.052727273	0	1.66223E-12	0.25	10	0.000248164	2.142427086	0.092360524	0	0.02	0.001
7537	1.052525253	0	2.06527E-12	0.25	10	0.000253917	2.171952987	0.087801377	0	0.02	0.001
7538	1.052323232	0	4.76824E-13	0.25	10	0.000215072	1.972594568	0.118584662	0	0.02	0.001
7539	1.052121212	0	4.76824E-13	0.25	10	0.000215072	1.972594568	0.118584662	0	0.02	0.001
7540	1.051919192	0	1.05962E-12	0.25	10	0.000236232	2.081192888	0.101815804	0	0.02	0.001
7541	1.051717172	0	2.30547E-12	0.25	10	0.000256833	2.186915727	0.085490954	0	0.02	0.001
7542	1.051515152	0	3.5245E-13	0.25	10	0.000207062	1.931490277	0.124931648	0	0.02	0.001
7543	1.051313131	0	5.63664E-13	0.25	10	0.000219505	1.995348891	0.115071127	0	0.02	0.001
7544	1.051111111	0	5.97716E-13	0.25	10	0.00022106	2.003326341	0.113839315	0	0.02	0.001
7545	1.050909091	0	6.74809E-13	0.25	10	0.000224275	2.019825014	0.111291726	0	0.02	0.001
7546	1.050707071	0	3.23163E-13	0.25	10	0.000204764	1.919691982	0.126753444	0	0.02	0.001
7547	1.050505051	0	3.23163E-13	0.25	10	0.000204764	1.919691982	0.126753444	0	0.02	0.001
7548	1.05030303	0	1.30575E-12	0.25	10	0.000241767	2.109598832	0.097429592	0	0.02	0.001
7549	1.05010101	0	7.58175E-13	0.25	10	0.000227362	2.03566692	0.108845549	0	0.02	0.001
7550	1.04989899	0	4.72135E-13	0.25	10	0.00021481	1.971250623	0.118792183	0	0.02	0.001
7551	1.04969697	0	2.71564E-13	0.25	10	0.000200154	1.896033555	0.130406583	0	0.02	0.001
7552	1.049494949	0	8.45481E-14	0.25	10	0.000169231	1.737338192	0.154911015	0	0.02	0.001
7553	1.049292929	0	8.45481E-14	0.25	10	0.000169231	1.737338192	0.154911015	0	0.02	0.001
7554	1.049090909	0	1.34883E-13	0.25	10	0.000181609	1.80086213	0.145102171	0	0.02	0.001
7555	1.048888889	0	5.05255E-13	0.25	10	0.000216607	1.980471113	0.117368431	0	0.02	0.001
7556	1.048686869	0	2.47213E-13	0.25	10	0.000197664	1.88325654	0.132379505	0	0.02	0.001
7557	1.048484848	0	2.47213E-13	0.25	10	0.000197664	1.88325654	0.132379505	0	0.02	0.001
7558	1.048282828	0	8.14327E-14	0.25	10	0.000168236	1.732232229	0.155699435	0	0.02	0.001
7559	1.048080808	0	9.91442E-14	0.25	10	0.000173452	1.758996833	0.151566666	0	0.02	0.001
7560	1.047878788	0	9.91442E-14	0.25	10	0.000173452	1.758996833	0.151566666	0	0.02	0.001
7561	1.047676768	0	1.89542E-14	0.25	10	0.000129606	1.533977933	0.186312231	0	0.02	0.001
7562	1.047474747	0	1.89542E-14	0.25	10	0.000129606	1.533977933	0.186312231	0	0.02	0.001
7563	1.047272727	0	1.47679E-14	0.25	10	0.000122992	1.50003682	0.191553138	0	0.02	0.001
7564	1.047070707	0	1.95182E-14	0.25	10	0.000130383	1.537965706	0.185696472	0	0.02	0.001
7565	1.046868687	0	1.76279E-14	0.25	10	0.000127684	1.52411247	0.187835575	0	0.02	0.001
7566	1.046666667	0	1.1065E-14	0.25	10	0.000115343	1.460777581	0.197615226	0	0.02	0.001
7567	1.046464646	0	9.48542E-15	0.25	10	0.000111261	1.439829419	0.200849869	0	0.02	0.001
7568	1.046262626	0	1.03503E-14	0.25	10	0.000113573	1.451696648	0.199017429	0	0.02	0.001
7569	1.046060606	0	1.03503E-14	0.25	10	0.000113573	1.451696648	0.199017429	0	0.02	0.001
7570	1.045858586	0	1.12254E-14	0.25	10	0.000115724	1.462735435	0.197312911	0	0.02	0.001
7571	1.045656566	0	8.96217E-15	0.25	10	0.000109757	1.432112332	0.202041478	0	0.02	0.001
7572	1.045454545	0	6.30475E-15	0.25	10	0.000100437	1.38427988	0.209427371	0	0.02	0.001
7573	1.045252525	0	5.02525E-14	0.25	10	0.000155444	1.666582717	0.165836492	0	0.02	0.001
7574	1.045050505	0	5.02525E-14	0.25	10	0.000155444	1.666582717	0.165836492	0	0.02	0.001
7575	1.044848485	0	4.02724E-14	0.25	10	0.000149577	1.636473068	0.170485776	0	0.02	0.001
7576	1.044646465	0	4.02724E-14	0.25	10	0.000149577	1.636473068	0.170485776	0	0.02	0.001
7577	1.044444444	0	9.43591E-15	0.25	10	0.000111122	1.439117698	0.200959767	0	0.02	0.001
7578	1.044242424	0	1.06095E-14	0.25	10	0.000114229	1.455060637	0.19849799	0	0.02	0.001
7579	1.044040404	0	1.57857E-14	0.25	10	0.000124759	1.509100817	0.19015355	0	0.02	0.001
7580	1.043838384	0	1.03074E-13	0.25	10	0.000174482	1.764283898	0.15075028	0	0.02	0.001
7581	1.043636364	0	5.27615E-14	0.25	10	0.000156736	1.673209022	0.164813313	0	0.02	0.001
7582	1.043434343	0	1.35746E-14	0.25	10	0.00012076	1.488578169	0.193322489	0	0.02	0.001
7583	1.043232323	0	1.35746E-14	0.25	10	0.00012076	1.488578169	0.193322489	0	0.02	0.001
7584	1.043030303	0	1.35746E-14	0.25	10	0.00012076	1.488578169	0.193322489	0	0.02	0.001
7585	1.042828283	0	1.17226E-14	0.25	10	0.000116872	1.468628582	0.196402939	0	0.02	0.001
7586	1.042626263	0	1.17226E-14	0.25	10	0.000116872	1.468628582	0.196402939	0	0.02	0.001
7587	1.042424242	0	5.0074E-14	0.25	10	0.00015535	1.666098889	0.165911201	0	0.02	0.001
7588	1.042222222	0	5.0074E-14	0.25	10	0.00015535	1.666098889	0.165911201	0	0.02	0.001
7589	1.042020202	0	1.78951E-14	0.25	10	0.000128082	1.526158477	0.187519647	0	0.02	0.001
7590	1.041818182	0	2.25132E-13	0.25	10	0.000195185	1.870532092	0.134344309	0	0.02	0.001
7591	1.041616162	0	2.23473E-14	0.25	10	0.00013397	1.556374252	0.182853976	0	0.02	0.001
7592	1.041414141	0	2.23473E-14	0.25	10	0.00013397	1.556374252	0.182853976	0	0.02	0.001
7593	1.041212121	0	2.31745E-14	0.25	10	0.000134933	1.561317863	0.182090624	0	0.02	0.001
7594	1.041010101	0	2.31745E-14	0.25	10	0.000134933	1.561317863	0.182090624	0	0.02	0.001
7595	1.040808081	0	2.3963E-14	0.25	10	0.00013582	1.565867828	0.181388056	0	0.02	0.001
7596	1.040606061	0	1.26667E-12	0.25	10	0.000240962	2.105466945	0.098067604	0	0.02	0.001
7597	1.04040404	0	7.76967E-14	0.25	10	0.000166992	1.725845142	0.156685677	0	0.02	0.001
7598	1.04020202	0	4.60733E-15	0.25	10	9.2125E-05	1.341622842	0.21601412	0	0.02	0.001
7599	1.04	0	1.37035E-12	0.25	1E+30	0.000243047	2.116165827	0.096415571	0	0.02	0.001
7600	1.06	0	8.18084E-13	0.25	1E+30	0.000229377	2.046009762	0.107248493	0	0.02	0.001
7601	1.05979798	0	1.58041E-12	0.25	10	0.000246827	2.135562603	0.09342048	0	0.02	0.001
7602	1.05959596	0	1.58041E-12	0.25	10	0.000246827	2.135562603	0.09342048	0	0.02	0.001
7603	1.059393939	0	5.68162E-13	0.25	10	0.000219716	1.996429969	0.114904196	0	0.02	0.001
7604	1.059191919	0	2.21668E-14	0.25	10	0.000133755	1.555271856	0.183024199	0	0.02	0.001
7605	1.058989899	0	7.87107E-13	0.25	10	0.000228354	2.040760139	0.108059096	0	0.02	0.001
7606	1.058787879	0	7.87107E-13	0.25	10	0.000228354	2.040760139	0.108059096	0	0.02	0.001
7607	1.058585859	0	6.12304E-13	0.25	10	0.000221699	2.006605748	0.113332936	0	0.02	0.001
7608	1.058383838	0	6.12304E-13	0.25	10	0.000221699	2.006605748	0.113332936	0	0.02	0.001
7609	1.058181818	0	6.76905E-13	0.25	10	0.000224357	2.020246898	0.111226582	0	0.02	0.001
7610	1.057979798	0	3.44348E-13	0.25	10	0.000206446	1.928327243	0.125420058	0	0.02	0.001
7611	1.057777778	0	3.44348E-13	0.25	10	0.000206446	1.928327243	0.125420058	0	0.02	0.001
7612	1.057575758	0	1.12107E-12	0.25	10	0.000237726	2.088859308	0.100632019	0	0.02	0.001
7613	1.057373737	0	3.90851E-13	0.25	10	0.000209803	1.945554985	0.122759892	0	0.02	0.001
7614	1.057171717	0	6.0045E-13	0.25	10	0.000221181	2.003947014	0.113743476	0	0.02	0.001
7615	0.556969697	0.5	6.0045E-13	0.25	10	0.000221181	2.003947014	0.113743476	0	0.02	0.001
7616	1.056767677	0	1.59963E-13	0.25	10	0.000186128	1.824054849	0.141520942	0	0.02	0.001
7617	1.056565657	0	1.59963E-13	0.25	10	0.000186128	1.824054849	0.141520942	0	0.02	0.001
7618	1.056363636	0	6.48716E-13	0.25	10	0.00022323	2.014461975	0.112119842	0	0.02	0.001
7619	1.056161616	0	1.76744E-13	0.25	10	0.000188772	1.837622427	0.139425949	0	0.02	0.001
7620	1.055959596	0	1.88599E-13	0.25	10	0.000190492	1.846451206	0.138062681	0	0.02	0.001
7621	1.055757576	0	1.91031E-13	0.25	10	0.000190832	1.848194147	0.137793551	0	0.02	0.001
7622	1.055555556	0	5.27557E-13	0.25	10	0.000217751	1.986345527	0.116461352	0	0.02	0.001
7623	1.055353535	0	1.59104E-13	0.25	10	0.000185986	1.823322573	0.141634014	0	0.02	0.001
7624	1.055151515	0	6.28548E-13	0.25	10	0.000222393	2.01016671	0.112783082	0	0.02	0.001
7625	1.054949495	0	1.12674E-12	0.25	10	0.00023786	2.089545911	0.100525999	0	0.02	0.001
7626	1.054747475	0	5.96548E-13	0.25	10	0.000221008	2.003060348	0.113880388	0	0.02	0.001
7627	1.054545455	0	4.65723E-13	0.25	10	0.000214448	1.969391095	0.119079316	0	0.02	0.001
7628	1.054343434	0	4.65723E-13	0.25	10	0.000214448	1.969391095	0.119079316	0	0.02	0.001
7629	1.054141414	0	2.90453E-13	0.25	10	0.000201936	1.905178754	0.128994457	0	0.02	0.001
7630	1.053939394	0	3.15777E-13	0.25	10	0.000204151	1.91654764	0.127238967	0	0.02	0.001
7631	1.053737374	0	2.96539E-13	0.25	10	0.000202485	1.907998886	0.128558995	0	0.02	0.001
7632	1.053535354	0	1.15525E-12	0.25	10	0.000238522	2.092944272	0.100001252	0	0.02	0.001
7633	1.053333333	0	5.89897E-13	0.25	10	0.000220711	2.001535448	0.11411585	0	0.02	0.001
7634	1.053131313	0	1.16092E-12	0.25	10	0.000238652	2.093610576	0.099898367	0	0.02	0.001
7635	1.052929293	0	1.48068E-13	0.25	10	0.000184081	1.813545871	0.143143652	0	0.02	0.001
7636	1.052727273	0	8.94582E-14	0.25	10	0.000170727	1.745015485	0.15372555	0	0.02	0.001
7637	1.052525253	0	2.37017E-13	0.25	10	0.000196548	1.877528378	0.133264	0	0.02	0.001
7638	1.052323232	0	2.37017E-13	0.25	10	0.000196548	1.877528378	0.133264	0	0.02	0.001
